"T","U:0","U:1","U:2","kappaEff","p_rgh","rhok","Points:0","Points:1","Points:2"
308.04,0.063216,0.00036668,-1.1637e-05,1,1.5042,1,2.35,0.23636,0.7
310.53,0.063186,0.00037297,1.3757e-05,1,1.5042,1,2.35,0.23636,0.55
307.59,0.072891,0.00064707,-7.1845e-06,1,1.5043,1,2.35,0.24848,0.7
310.12,0.07286,0.00065384,9.4739e-06,1,1.5043,1,2.35,0.24848,0.55
307.16,0.080211,0.00098484,-4.2412e-06,1,1.5041,1,2.35,0.26061,0.7
309.71,0.080179,0.00099157,6.5072e-06,1,1.5041,1,2.35,0.26061,0.55
306.74,0.08583,0.001368,-2.4134e-06,1,1.5038,1,2.35,0.27273,0.7
309.29,0.085799,0.0013745,4.5565e-06,1,1.5038,1,2.35,0.27273,0.55
306.33,0.090182,0.0017861,-1.304e-06,1,1.5032,1,2.35,0.28485,0.7
308.87,0.090152,0.0017924,3.2845e-06,1,1.5031,1,2.35,0.28485,0.55
305.93,0.093574,0.0022299,-6.2949e-07,1,1.5023,1,2.35,0.29697,0.7
308.45,0.093546,0.002236,2.4411e-06,1,1.5023,1,2.35,0.29697,0.55
305.54,0.096234,0.0026906,-2.174e-07,1,1.5011,1,2.35,0.30909,0.7
308.03,0.096207,0.0026967,1.8722e-06,1,1.5011,1,2.35,0.30909,0.55
305.16,0.098332,0.0031601,3.372e-08,1,1.4997,1,2.35,0.32121,0.7
307.62,0.098307,0.0031661,1.4916e-06,1,1.4996,1,2.35,0.32121,0.55
304.79,0.1,0.0036306,1.8624e-07,1,1.4979,1,2.35,0.33333,0.7
307.2,0.099978,0.0036362,1.2552e-06,1,1.4979,1,2.35,0.33333,0.55
304.42,0.10134,0.0040945,2.832e-07,1,1.496,1,2.35,0.34545,0.7
306.79,0.10132,0.0040993,1.1455e-06,1,1.4959,1,2.35,0.34545,0.55
304.06,0.10244,0.0045446,3.6124e-07,1,1.4937,1,2.35,0.35758,0.7
306.39,0.10242,0.0045474,1.163e-06,1,1.4936,1,2.35,0.35758,0.55
303.71,0.10336,0.0049739,4.5936e-07,1,1.4912,1,2.35,0.3697,0.7
306,0.10334,0.0049728,1.3238e-06,1,1.4911,1,2.35,0.3697,0.55
303.37,0.10415,0.0053755,6.2449e-07,1,1.4885,1,2.35,0.38182,0.7
305.61,0.10413,0.0053675,1.6591e-06,1,1.4884,1,2.35,0.38182,0.55
303.03,0.10486,0.0057429,9.1677e-07,1,1.4855,1,2.35,0.39394,0.7
305.22,0.10484,0.0057233,2.2177e-06,1,1.4854,1,2.35,0.39394,0.55
302.69,0.10554,0.0060693,1.4138e-06,1,1.4824,1,2.35,0.40606,0.7
304.85,0.10552,0.0060314,3.0682e-06,1,1.4823,1,2.35,0.40606,0.55
302.37,0.10623,0.0063482,2.2155e-06,1,1.4791,1,2.35,0.41818,0.7
304.47,0.10621,0.0062822,4.3016e-06,1,1.479,1,2.35,0.41818,0.55
302.05,0.10696,0.0065729,3.4486e-06,1,1.4757,1,2.35,0.4303,0.7
304.11,0.10695,0.0064652,6.0329e-06,1,1.4756,1,2.35,0.4303,0.55
301.74,0.1078,0.0067368,5.2704e-06,1,1.4722,1,2.35,0.44242,0.7
303.75,0.10779,0.006569,8.3986e-06,1,1.4722,1,2.35,0.44242,0.55
301.43,0.1088,0.0068329,7.872e-06,1,1.4686,1,2.35,0.45454,0.7
303.4,0.10879,0.0065811,1.1546e-05,1,1.4688,1,2.35,0.45454,0.55
301.14,0.11003,0.0068542,1.1478e-05,1,1.4651,1,2.35,0.46667,0.7
303.05,0.11003,0.0064878,1.5616e-05,1,1.4654,1,2.35,0.46667,0.55
300.85,0.1116,0.006793,1.6335e-05,1,1.4615,1,2.35,0.47879,0.7
302.72,0.1116,0.0062747,2.0708e-05,1,1.4623,1,2.35,0.47879,0.55
300.57,0.11362,0.0066404,2.2669e-05,1,1.4579,1,2.35,0.49091,0.7
302.39,0.11364,0.0059275,2.684e-05,1,1.4595,1,2.35,0.49091,0.55
300.3,0.11627,0.0063848,3.0546e-05,1,1.4544,1,2.35,0.50303,0.7
302.07,0.11633,0.0054319,3.3888e-05,1,1.4571,1,2.35,0.50303,0.55
300.03,0.11981,0.0060091,3.9418e-05,1,1.4509,1,2.35,0.51515,0.7
301.76,0.11992,0.0047758,4.1548e-05,1,1.4553,1,2.35,0.51515,0.55
299.78,0.12462,0.0054837,4.6697e-05,1,1.4473,1,2.35,0.52727,0.7
301.45,0.12482,0.0039497,4.9397e-05,1,1.4542,1,2.35,0.52727,0.55
299.53,0.13135,0.0047501,4.2565e-05,1,1.4435,1,2.35,0.53939,0.7
301.15,0.13169,0.0029475,5.7255e-05,1,1.4541,1,2.35,0.53939,0.55
299.28,0.14123,0.0036883,-5.6307e-06,1,1.4393,1,2.35,0.55151,0.7
300.86,0.14178,0.0017643,6.6437e-05,1,1.4553,1,2.35,0.55151,0.55
299.04,0.15703,0.0020423,-0.00020055,1,1.4345,1,2.35,0.56364,0.7
300.57,0.15789,0.00038901,8.4e-05,1,1.4578,1,2.35,0.56364,0.55
298.79,0.18653,-0.0010495,-0.0010237,1,1.4268,1,2.35,0.57576,0.7
300.27,0.18785,-0.0012705,0.00016116,1,1.462,1,2.35,0.57576,0.55
298.53,0.25672,-0.008565,-0.0059287,1,1.4145,1,2.35,0.58788,0.7
299.94,0.25897,-0.0033985,0.0006567,1,1.4686,1,2.35,0.58788,0.55
298.14,0.44783,-0.01871,-0.031972,1,1.4748,1,2.35,0.6,0.7
299.47,0.45397,-0.005398,0.0026807,1,1.4905,1,2.35,0.6,0.55
309.49,0.019892,-2.0449e-06,-2.1189e-05,1,1.5635,1,2.3375,0.2,0.7
309.19,0.03127,3.6646e-05,-2.1112e-05,1,1.5637,1,2.3375,0.21212,0.7
309.73,0.031512,9.8445e-06,-5.2546e-05,1,1.5634,1,2.3375,0.2,0.68846
310.17,0.050854,3.2864e-05,-0.00010194,1,1.5631,1,2.3375,0.2,0.67692
310.53,0.063895,5.2791e-05,-0.00012105,1,1.5627,1,2.3375,0.2,0.66539
310.84,0.07274,6.773e-05,-0.00010789,1,1.5623,1,2.3375,0.2,0.65385
311.11,0.078294,7.7486e-05,-6.912e-05,1,1.562,1,2.3375,0.2,0.64231
311.33,0.080981,8.2295e-05,-1.5264e-05,1,1.5619,1,2.3375,0.2,0.63077
311.51,0.080976,8.2319e-05,4.2561e-05,1,1.5619,1,2.3375,0.2,0.61923
311.67,0.078282,7.7577e-05,9.3375e-05,1,1.5621,1,2.3375,0.2,0.60769
311.78,0.072722,6.7942e-05,0.00012672,1,1.5624,1,2.3375,0.2,0.59615
311.86,0.063875,5.3186e-05,0.00013327,1,1.5628,1,2.3375,0.2,0.58461
311.9,0.050836,3.3467e-05,0.00010788,1,1.5632,1,2.3375,0.2,0.57308
311.87,0.0315,1.0526e-05,5.4142e-05,1,1.5635,1,2.3375,0.2,0.56154
311.84,0.019885,-1.3885e-06,2.1287e-05,1,1.5636,1,2.3375,0.2,0.55
311.61,0.031259,3.8312e-05,2.1569e-05,1,1.5637,1,2.3375,0.21212,0.55
308.64,0.050303,0.00016323,-1.7993e-05,1,1.5639,1,2.3375,0.22424,0.7
311.16,0.050287,0.00016656,1.9025e-05,1,1.564,1,2.3375,0.22424,0.55
308.15,0.063514,0.00037891,-1.2197e-05,1,1.5641,1,2.3375,0.23636,0.7
310.73,0.063494,0.0003832,1.3543e-05,1,1.5642,1,2.3375,0.23636,0.55
307.69,0.073239,0.0006664,-7.5493e-06,1,1.5642,1,2.3375,0.24848,0.7
310.3,0.073219,0.00067107,9.0045e-06,1,1.5642,1,2.3375,0.24848,0.55
307.24,0.0806,0.0010107,-4.4565e-06,1,1.5641,1,2.3375,0.26061,0.7
309.88,0.08058,0.0010154,5.8932e-06,1,1.5641,1,2.3375,0.26061,0.55
306.81,0.086252,0.0013988,-2.5341e-06,1,1.5637,1,2.3375,0.27273,0.7
309.44,0.086232,0.0014035,3.8853e-06,1,1.5637,1,2.3375,0.27273,0.55
306.39,0.090629,0.0018202,-1.3743e-06,1,1.5631,1,2.3375,0.28485,0.7
309.01,0.09061,0.0018248,2.6128e-06,1,1.5631,1,2.3375,0.28485,0.55
305.98,0.09404,0.0022655,-6.7431e-07,1,1.5622,1,2.3375,0.29697,0.7
308.58,0.094022,0.0022701,1.7986e-06,1,1.5622,1,2.3375,0.29697,0.55
305.58,0.09671,0.0027263,-2.4552e-07,1,1.561,1,2.3375,0.30909,0.7
308.14,0.096693,0.0027309,1.27e-06,1,1.561,1,2.3375,0.30909,0.55
305.19,0.098812,0.003195,2.226e-08,1,1.5596,1,2.3375,0.32121,0.7
307.71,0.098795,0.0031996,9.2929e-07,1,1.5596,1,2.3375,0.32121,0.55
304.81,0.10048,0.0036642,1.9471e-07,1,1.5579,1,2.3375,0.33333,0.7
307.28,0.10046,0.0036685,7.2755e-07,1,1.5579,1,2.3375,0.33333,0.55
304.44,0.10181,0.004127,3.1598e-07,1,1.5559,1,2.3375,0.34545,0.7
306.86,0.10179,0.0041304,6.4651e-07,1,1.5559,1,2.3375,0.34545,0.55
304.07,0.10289,0.0045767,4.2198e-07,1,1.5537,1,2.3375,0.35758,0.7
306.45,0.10287,0.0045779,6.8861e-07,1,1.5537,1,2.3375,0.35758,0.55
303.72,0.10378,0.0050065,5.4942e-07,1,1.5513,1,2.3375,0.3697,0.7
306.05,0.10376,0.0050036,8.7276e-07,1,1.5512,1,2.3375,0.3697,0.55
303.37,0.10454,0.00541,7.4189e-07,1,1.5486,1,2.3375,0.38182,0.7
305.65,0.10452,0.0054001,1.2342e-06,1,1.5485,1,2.3375,0.38182,0.55
303.03,0.10521,0.0057811,1.055e-06,1,1.5457,1,2.3375,0.39394,0.7
305.26,0.1052,0.0057594,1.826e-06,1,1.5456,1,2.3375,0.39394,0.55
302.69,0.10584,0.0061133,1.5607e-06,1,1.5427,1,2.3375,0.40606,0.7
304.88,0.10583,0.006073,2.7221e-06,1,1.5425,1,2.3375,0.40606,0.55
302.36,0.10647,0.0064006,2.351e-06,1,1.5395,1,2.3375,0.41818,0.7
304.5,0.10646,0.006332,4.0198e-06,1,1.5394,1,2.3375,0.41818,0.55
302.04,0.10715,0.0066367,3.5425e-06,1,1.5362,1,2.3375,0.4303,0.7
304.12,0.10713,0.0065263,5.8411e-06,1,1.5361,1,2.3375,0.4303,0.55
301.73,0.10791,0.0068155,5.2794e-06,1,1.5328,1,2.3375,0.44242,0.7
303.76,0.1079,0.0066453,8.3309e-06,1,1.5327,1,2.3375,0.44242,0.55
301.42,0.10883,0.0069308,7.7363e-06,1,1.5293,1,2.3375,0.45454,0.7
303.4,0.10881,0.006677,1.1647e-05,1,1.5294,1,2.3375,0.45454,0.55
301.12,0.10997,0.0069761,1.1119e-05,1,1.5258,1,2.3375,0.46667,0.7
303.06,0.10996,0.0066086,1.594e-05,1,1.5262,1,2.3375,0.46667,0.55
300.84,0.11143,0.0069444,1.5655e-05,1,1.5224,1,2.3375,0.47879,0.7
302.72,0.11143,0.0064267,2.132e-05,1,1.5232,1,2.3375,0.47879,0.55
300.56,0.11333,0.0068275,2.1564e-05,1,1.5189,1,2.3375,0.49091,0.7
302.39,0.11335,0.0061178,2.7801e-05,1,1.5204,1,2.3375,0.49091,0.55
300.28,0.11585,0.0066147,2.8926e-05,1,1.5154,1,2.3375,0.50303,0.7
302.07,0.1159,0.0056689,3.5229e-05,1,1.5181,1,2.3375,0.50303,0.55
300.02,0.11925,0.0062898,3.7285e-05,1,1.512,1,2.3375,0.51515,0.7
301.75,0.11935,0.0050691,4.3203e-05,1,1.5164,1,2.3375,0.51515,0.55
299.76,0.1239,0.0058251,4.4311e-05,1,1.5084,1,2.3375,0.52727,0.7
301.45,0.12408,0.0043108,5.1031e-05,1,1.5153,1,2.3375,0.52727,0.55
299.51,0.13045,0.005165,4.089e-05,1,1.5047,1,2.3375,0.53939,0.7
301.15,0.13076,0.0033912,5.7867e-05,1,1.5153,1,2.3375,0.53939,0.55
299.26,0.14012,0.0041956,-3.886e-06,1,1.5005,1,2.3375,0.55151,0.7
300.85,0.14063,0.0023118,6.3353e-05,1,1.5164,1,2.3375,0.55151,0.55
299.02,0.15565,0.0026745,-0.00018758,1,1.4957,1,2.3375,0.56364,0.7
300.56,0.15645,0.0010747,7.0043e-05,1,1.5189,1,2.3375,0.56364,0.55
298.77,0.18476,-0.00022383,-0.00097332,1,1.488,1,2.3375,0.57576,0.7
300.26,0.18599,-0.00037627,0.00011173,1,1.5228,1,2.3375,0.57576,0.55
298.51,0.25419,-0.007405,-0.0057018,1,1.4755,1,2.3375,0.58788,0.7
299.93,0.25626,-0.0021679,0.00044804,1,1.529,1,2.3375,0.58788,0.55
298.12,0.44357,-0.017322,-0.031192,1,1.5332,1,2.3375,0.6,0.7
299.46,0.44919,-0.0039644,0.0020274,1,1.5482,1,2.3375,0.6,0.55
309.64,0.019986,-2.1362e-06,-2.1804e-05,1,1.6237,1,2.325,0.2,0.7
309.33,0.031418,3.7602e-05,-2.1774e-05,1,1.6239,1,2.325,0.21212,0.7
309.89,0.031661,1.0014e-05,-5.4404e-05,1,1.6236,1,2.325,0.2,0.68846
310.35,0.051096,3.3542e-05,-0.0001063,1,1.6233,1,2.325,0.2,0.67692
310.73,0.064201,5.3912e-05,-0.0001275,1,1.6229,1,2.325,0.2,0.66539
311.05,0.073092,6.9184e-05,-0.00011539,1,1.6225,1,2.325,0.2,0.65385
311.33,0.078675,7.9163e-05,-7.6373e-05,1,1.6222,1,2.325,0.2,0.64231
311.56,0.081377,8.4084e-05,-2.1068e-05,1,1.622,1,2.325,0.2,0.63077
311.76,0.081374,8.4099e-05,3.8998e-05,1,1.622,1,2.325,0.2,0.61923
311.92,0.078667,7.9224e-05,9.2263e-05,1,1.6222,1,2.325,0.2,0.60769
312.04,0.07308,6.9328e-05,0.00012767,1,1.6225,1,2.325,0.2,0.59615
312.12,0.064188,5.418e-05,0.0001354,1,1.6229,1,2.325,0.2,0.58461
312.16,0.051085,3.3949e-05,0.00011009,1,1.6233,1,2.325,0.2,0.57308
312.14,0.031653,1.047e-05,5.5398e-05,1,1.6236,1,2.325,0.2,0.56154
312.11,0.019981,-1.698e-06,2.1849e-05,1,1.6237,1,2.325,0.2,0.55
311.86,0.031411,3.8721e-05,2.2048e-05,1,1.6239,1,2.325,0.21212,0.55
308.77,0.050544,0.00016761,-1.8635e-05,1,1.6241,1,2.325,0.22424,0.7
311.39,0.050533,0.00016987,1.9277e-05,1,1.6241,1,2.325,0.22424,0.55
308.27,0.063821,0.00038889,-1.2684e-05,1,1.6243,1,2.325,0.23636,0.7
310.94,0.063808,0.00039184,1.3528e-05,1,1.6243,1,2.325,0.23636,0.55
307.78,0.073598,0.00068314,-7.8787e-06,1,1.6244,1,2.325,0.24848,0.7
310.49,0.073584,0.00068642,8.7906e-06,1,1.6244,1,2.325,0.24848,0.55
307.32,0.080998,0.0010344,-4.668e-06,1,1.6243,1,2.325,0.26061,0.7
310.05,0.080985,0.0010378,5.5636e-06,1,1.6243,1,2.325,0.26061,0.55
306.88,0.086682,0.0014291,-2.6694e-06,1,1.6239,1,2.325,0.27273,0.7
309.6,0.086669,0.0014326,3.5043e-06,1,1.6239,1,2.325,0.27273,0.55
306.45,0.091083,0.0018562,-1.4652e-06,1,1.6233,1,2.325,0.28485,0.7
309.15,0.091071,0.0018597,2.2218e-06,1,1.6233,1,2.325,0.28485,0.55
306.03,0.09451,0.0023062,-7.4063e-07,1,1.6224,1,2.325,0.29697,0.7
308.7,0.094498,0.0023098,1.4191e-06,1,1.6224,1,2.325,0.29697,0.55
305.63,0.09719,0.002771,-2.9495e-07,1,1.6212,1,2.325,0.30909,0.7
308.25,0.097179,0.0027748,9.0967e-07,1,1.6212,1,2.325,0.30909,0.55
305.22,0.099295,0.0032433,-9.5732e-09,1,1.6198,1,2.325,0.32121,0.7
307.81,0.099284,0.003247,5.8766e-07,1,1.6198,1,2.325,0.32121,0.55
304.83,0.10096,0.0037161,1.8404e-07,1,1.6181,1,2.325,0.33333,0.7
307.37,0.10095,0.0037195,4.0055e-07,1,1.6181,1,2.325,0.33333,0.55
304.45,0.10228,0.0041828,3.2997e-07,1,1.6162,1,2.325,0.34545,0.7
306.94,0.10227,0.0041852,3.2959e-07,1,1.6161,1,2.325,0.34545,0.55
304.08,0.10334,0.004637,4.6321e-07,1,1.614,1,2.325,0.35758,0.7
306.51,0.10333,0.0046372,3.7859e-07,1,1.6139,1,2.325,0.35758,0.55
303.72,0.10421,0.0050726,6.1842e-07,1,1.6116,1,2.325,0.3697,0.7
306.1,0.1042,0.0050686,5.6883e-07,1,1.6115,1,2.325,0.3697,0.55
303.37,0.10493,0.0054834,8.3614e-07,1,1.6089,1,2.325,0.38182,0.7
305.69,0.10492,0.0054721,9.3857e-07,1,1.6089,1,2.325,0.38182,0.55
303.02,0.10557,0.0058635,1.1679e-06,1,1.6061,1,2.325,0.39394,0.7
305.3,0.10556,0.0058403,1.5444e-06,1,1.606,1,2.325,0.39394,0.55
302.68,0.10615,0.006207,1.6803e-06,1,1.6031,1,2.325,0.40606,0.7
304.9,0.10614,0.0061651,2.4642e-06,1,1.603,1,2.325,0.40606,0.55
302.35,0.10673,0.0065082,2.4582e-06,1,1.6,1,2.325,0.41818,0.7
304.52,0.10672,0.0064379,3.8002e-06,1,1.5999,1,2.325,0.41818,0.55
302.03,0.10734,0.0067612,3.6088e-06,1,1.5967,1,2.325,0.4303,0.7
304.14,0.10733,0.0066492,5.68e-06,1,1.5966,1,2.325,0.4303,0.55
301.71,0.10804,0.0069604,5.2642e-06,1,1.5934,1,2.325,0.44242,0.7
303.77,0.10803,0.0067889,8.2552e-06,1,1.5933,1,2.325,0.44242,0.55
301.41,0.10888,0.0071001,7.5839e-06,1,1.59,1,2.325,0.45454,0.7
303.41,0.10887,0.0068456,1.1691e-05,1,1.5901,1,2.325,0.45454,0.55
301.11,0.10993,0.0071741,1.0756e-05,1,1.5865,1,2.325,0.46667,0.7
303.06,0.10992,0.0068073,1.6148e-05,1,1.5869,1,2.325,0.46667,0.55
300.82,0.11129,0.0071761,1.4994e-05,1,1.5831,1,2.325,0.47879,0.7
302.72,0.11129,0.0066611,2.1741e-05,1,1.5839,1,2.325,0.47879,0.55
300.54,0.11309,0.0070982,2.0506e-05,1,1.5796,1,2.325,0.49091,0.7
302.39,0.1131,0.0063943,2.8481e-05,1,1.5812,1,2.325,0.49091,0.55
300.26,0.11549,0.0069303,2.7395e-05,1,1.5762,1,2.325,0.50303,0.7
302.06,0.11553,0.0059946,3.6183e-05,1,1.5789,1,2.325,0.50303,0.55
300,0.11875,0.0066571,3.5294e-05,1,1.5727,1,2.325,0.51515,0.7
301.75,0.11884,0.0054522,4.4345e-05,1,1.5771,1,2.325,0.51515,0.55
299.74,0.12326,0.0062519,4.2141e-05,1,1.5692,1,2.325,0.52727,0.7
301.44,0.12342,0.0047612,5.2009e-05,1,1.5761,1,2.325,0.52727,0.55
299.49,0.12964,0.0056623,3.9535e-05,1,1.5654,1,2.325,0.53939,0.7
301.14,0.12993,0.0039215,5.7636e-05,1,1.5759,1,2.325,0.53939,0.55
299.24,0.13911,0.0047806,-1.5963e-06,1,1.5612,1,2.325,0.55151,0.7
300.84,0.13959,0.0029408,5.9109e-05,1,1.5769,1,2.325,0.55151,0.55
299,0.15439,0.003378,-0.00017366,1,1.5562,1,2.325,0.56364,0.7
300.55,0.15515,0.0018347,5.4248e-05,1,1.5792,1,2.325,0.56364,0.55
298.75,0.18312,0.00066694,-0.00092007,1,1.5485,1,2.325,0.57576,0.7
300.25,0.18428,0.00058652,5.7246e-05,1,1.583,1,2.325,0.57576,0.55
298.48,0.25183,-0.0061827,-0.0054646,1,1.5357,1,2.325,0.58788,0.7
299.91,0.25376,-0.00086304,0.00022001,1,1.5886,1,2.325,0.58788,0.55
298.1,0.43961,-0.015895,-0.030373,1,1.5906,1,2.325,0.6,0.7
299.44,0.44477,-0.0024675,0.0012992,1,1.605,1,2.325,0.6,0.55
309.8,0.020082,-2.2861e-06,-2.2421e-05,1,1.6842,1,2.3125,0.2,0.7
309.48,0.03157,3.8347e-05,-2.2427e-05,1,1.6843,1,2.3125,0.21212,0.7
310.06,0.031814,1.0122e-05,-5.6154e-05,1,1.6841,1,2.3125,0.2,0.68846
310.54,0.051346,3.4179e-05,-0.00011021,1,1.6837,1,2.3125,0.2,0.67692
310.93,0.064516,5.5045e-05,-0.00013305,1,1.6833,1,2.3125,0.2,0.66539
311.27,0.073453,7.0708e-05,-0.00012156,1,1.6829,1,2.3125,0.2,0.65385
311.56,0.079065,8.0955e-05,-8.2023e-05,1,1.6826,1,2.3125,0.2,0.64231
311.8,0.081782,8.6012e-05,-2.5247e-05,1,1.6824,1,2.3125,0.2,0.63077
312.01,0.08178,8.6023e-05,3.6883e-05,1,1.6824,1,2.3125,0.2,0.61923
312.18,0.07906,8.0999e-05,9.231e-05,1,1.6826,1,2.3125,0.2,0.60769
312.31,0.073445,7.081e-05,0.00012946,1,1.6829,1,2.3125,0.2,0.59615
312.4,0.064508,5.5231e-05,0.00013809,1,1.6833,1,2.3125,0.2,0.58461
312.44,0.051338,3.4457e-05,0.00011261,1,1.6837,1,2.3125,0.2,0.57308
312.41,0.03181,1.0428e-05,5.6766e-05,1,1.6841,1,2.3125,0.2,0.56154
312.38,0.020079,-1.9949e-06,2.2438e-05,1,1.6842,1,2.3125,0.2,0.55
312.12,0.031566,3.91e-05,2.2588e-05,1,1.6843,1,2.3125,0.21212,0.55
308.89,0.050791,0.00017148,-1.9256e-05,1,1.6846,1,2.3125,0.22424,0.7
311.63,0.050785,0.00017302,1.9649e-05,1,1.6846,1,2.3125,0.22424,0.55
308.37,0.064137,0.00039816,-1.316e-05,1,1.6848,1,2.3125,0.23636,0.7
311.15,0.064129,0.00040023,1.368e-05,1,1.6848,1,2.3125,0.23636,0.55
307.87,0.073965,0.00069939,-8.2137e-06,1,1.6849,1,2.3125,0.24848,0.7
310.68,0.073956,0.00070175,8.7739e-06,1,1.6849,1,2.3125,0.24848,0.55
307.4,0.081406,0.0010585,-4.9004e-06,1,1.6848,1,2.3125,0.26061,0.7
310.22,0.081398,0.001061,5.4452e-06,1,1.6848,1,2.3125,0.26061,0.55
306.94,0.087121,0.0014612,-2.8349e-06,1,1.6844,1,2.3125,0.27273,0.7
309.76,0.087112,0.0014639,3.3352e-06,1,1.6844,1,2.3125,0.27273,0.55
306.51,0.091545,0.0018962,-1.5892e-06,1,1.6838,1,2.3125,0.28485,0.7
309.29,0.091537,0.001899,2.0343e-06,1,1.6838,1,2.3125,0.28485,0.55
306.08,0.094988,0.0023539,-8.3787e-07,1,1.6829,1,2.3125,0.29697,0.7
308.83,0.09498,0.0023569,1.2296e-06,1,1.6829,1,2.3125,0.29697,0.55
305.66,0.097677,0.0028262,-3.7224e-07,1,1.6817,1,2.3125,0.30909,0.7
308.36,0.09767,0.0028294,7.2407e-07,1,1.6817,1,2.3125,0.30909,0.55
305.25,0.099784,0.003306,-6.724e-08,1,1.6803,1,2.3125,0.32121,0.7
307.91,0.099777,0.0033091,4.0561e-07,1,1.6803,1,2.3125,0.32121,0.55
304.86,0.10144,0.0037865,1.4913e-07,1,1.6786,1,2.3125,0.33333,0.7
307.45,0.10143,0.0037893,2.1899e-07,1,1.6786,1,2.3125,0.33333,0.55
304.46,0.10275,0.0042616,3.2082e-07,1,1.6767,1,2.3125,0.34545,0.7
307.01,0.10275,0.0042633,1.4511e-07,1,1.6767,1,2.3125,0.34545,0.55
304.08,0.1038,0.004725,4.8155e-07,1,1.6745,1,2.3125,0.35758,0.7
306.57,0.10379,0.0047245,1.8882e-07,1,1.6745,1,2.3125,0.35758,0.55
303.72,0.10464,0.0051711,6.6412e-07,1,1.6721,1,2.3125,0.3697,0.7
306.15,0.10463,0.0051662,3.733e-07,1,1.672,1,2.3125,0.3697,0.55
303.36,0.10534,0.0055939,9.0623e-07,1,1.6695,1,2.3125,0.38182,0.7
305.73,0.10533,0.0055817,7.3918e-07,1,1.6694,1,2.3125,0.38182,0.55
303.01,0.10594,0.005988,1.2557e-06,1,1.6667,1,2.3125,0.39394,0.7
305.32,0.10593,0.0059637,1.3458e-06,1,1.6666,1,2.3125,0.39394,0.55
302.67,0.10648,0.0063477,1.7738e-06,1,1.6637,1,2.3125,0.40606,0.7
304.93,0.10647,0.0063046,2.2742e-06,1,1.6636,1,2.3125,0.40606,0.55
302.33,0.10701,0.0066677,2.5391e-06,1,1.6606,1,2.3125,0.41818,0.7
304.54,0.107,0.0065963,3.6304e-06,1,1.6605,1,2.3125,0.41818,0.55
302.01,0.10757,0.0069424,3.6498e-06,1,1.6573,1,2.3125,0.4303,0.7
304.15,0.10755,0.0068296,5.5466e-06,1,1.6573,1,2.3125,0.4303,0.55
301.69,0.1082,0.0071667,5.2265e-06,1,1.654,1,2.3125,0.44242,0.7
303.78,0.10818,0.0069948,8.1797e-06,1,1.654,1,2.3125,0.44242,0.55
301.39,0.10896,0.0073351,7.4147e-06,1,1.6506,1,2.3125,0.45454,0.7
303.42,0.10895,0.0070812,1.1702e-05,1,1.6507,1,2.3125,0.45454,0.55
301.09,0.10994,0.0074419,1.0386e-05,1,1.6472,1,2.3125,0.46667,0.7
303.06,0.10992,0.0070771,1.628e-05,1,1.6476,1,2.3125,0.46667,0.55
300.8,0.11121,0.0074809,1.4339e-05,1,1.6437,1,2.3125,0.47879,0.7
302.72,0.1112,0.0069702,2.2032e-05,1,1.6445,1,2.3125,0.47879,0.55
300.52,0.1129,0.0074446,1.9474e-05,1,1.6402,1,2.3125,0.49091,0.7
302.38,0.1129,0.0067484,2.8966e-05,1,1.6418,1,2.3125,0.49091,0.55
300.24,0.11519,0.0073233,2.5914e-05,1,1.6367,1,2.3125,0.50303,0.7
302.05,0.11522,0.0064,3.6865e-05,1,1.6394,1,2.3125,0.50303,0.55
299.97,0.11833,0.0071021,3.338e-05,1,1.6332,1,2.3125,0.51515,0.7
301.74,0.1184,0.0059159,4.513e-05,1,1.6376,1,2.3125,0.51515,0.55
299.71,0.12269,0.0067555,4.0082e-05,1,1.6296,1,2.3125,0.52727,0.7
301.43,0.12284,0.0052915,5.2535e-05,1,1.6364,1,2.3125,0.52727,0.55
299.46,0.12891,0.0062337,3.8341e-05,1,1.6257,1,2.3125,0.53939,0.7
301.12,0.12918,0.0045296,5.6844e-05,1,1.6362,1,2.3125,0.53939,0.55
299.22,0.1382,0.0054353,9.9093e-07,1,1.6214,1,2.3125,0.55151,0.7
300.83,0.13865,0.0036438,5.4128e-05,1,1.637,1,2.3125,0.55151,0.55
298.97,0.15324,0.0041449,-0.00015925,1,1.6163,1,2.3125,0.56364,0.7
300.53,0.15396,0.0026623,3.7345e-05,1,1.6391,1,2.3125,0.56364,0.55
298.73,0.1816,0.0016152,-0.0008646,1,1.6084,1,2.3125,0.57576,0.7
300.23,0.18272,0.0016096,2.8625e-08,1,1.6426,1,2.3125,0.57576,0.55
298.46,0.24962,-0.0049052,-0.0052194,1,1.5953,1,2.3125,0.58788,0.7
299.89,0.25144,0.00050438,-2.2664e-05,1,1.6477,1,2.3125,0.58788,0.55
298.07,0.43591,-0.014432,-0.029527,1,1.6473,1,2.3125,0.6,0.7
299.42,0.44065,-0.00091563,0.00050914,1,1.6609,1,2.3125,0.6,0.55
309.96,0.020181,-2.4652e-06,-2.3072e-05,1,1.7449,1,2.3,0.2,0.7
309.62,0.031727,3.905e-05,-2.3109e-05,1,1.7451,1,2.3,0.21212,0.7
310.23,0.031972,1.0222e-05,-5.7929e-05,1,1.7448,1,2.3,0.2,0.68846
310.72,0.051602,3.4859e-05,-0.00011405,1,1.7445,1,2.3,0.2,0.67692
